# Water withdrawals by subsector,,,,,
sector,subsector,var1,var2,var3,unit_conv
biomass,biomassGrass_BlackSeaN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_DnieperR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_DonR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BlackSeaN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_DnieperR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_DonR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_EJrdnSyr,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_TigrEuphR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_TigrEuphR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ScndnvN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_ScndnvN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_BengalBay,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_BengalW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_BrahmaniR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_CauveryR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_GodavariR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IndCstE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IndCstNE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IndCstS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IndCstW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_KrishnaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MahanadiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MahiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_NarmadaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_PennarR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_SabarmatiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_TaptiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BengalBay,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BengalW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BrahmaniR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_CauveryR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_GodavariR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IndCstE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IndCstNE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IndCstS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IndCstW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IndusR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_KrishnaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MahanadiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MahiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_NarmadaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_PennarR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_SabarmatiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_TaptiR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_BorneoCstN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IdnE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_IrianJaya,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_JavaTimor,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Kalimantan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Sulawesi,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Sumatra,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BorneoCstN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IdnE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_IrianJaya,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_JavaTimor,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Kalimantan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Sulawesi,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Sumatra,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Japan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Taiwan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Japan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Taiwan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_California,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MexBaja,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MexCstNW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MexCstW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MexGulf,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MexInt,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Papaloapan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_RioBalsas,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_RioGrande,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_RioLerma,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_RioVerde,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Tehuantpc,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_UsaColoRS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_California,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MexBaja,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MexCstNW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MexCstW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MexGulf,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MexInt,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Papaloapan,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_RioBalsas,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_RioGrande,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_RioLerma,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_RioVerde,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Tehuantpc,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_UsaColoRS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ArabianP,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ArabianSea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_DeadSea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_FarahrudR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_HamuMashR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Helmand,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Iran,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_PersianGulf,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_RedSeaE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_CaspianE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Iran,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_BarentsSea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_DvinaRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_LenaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_SiberiaW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_BarentsSea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_DvinaRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_LenaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_SiberiaW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_UralR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_AfrCstSSW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_AfrCstSSW,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_OrangeR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_SAmerCstNE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_SAmerCstNE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ChileCstN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_PeruCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_ChileCstN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_LaPuna,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_PeruCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_SriLanka,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_AmuDaryaR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_SriLanka,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Korea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Korea,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ChaoPhrR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MalaysiaP,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_Phlppns,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_SittaungR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ThaiGulf,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_VietnamCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_ChaoPhrR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MalaysiaP,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_Phlppns,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_SittaungR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_ThaiGulf,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_VietnamCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_ArkWhtRedR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_GreatBasin,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MissppRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_MissppRS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_OhioR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_TennR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_TexasCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_UsaColoRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_UsaCstE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassGrass_UsaCstSE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_ArkWhtRedR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_GreatBasin,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MissppRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_MissppRS,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_OhioR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_TennR,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_TexasCst,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_UsaColoRN,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_UsaCstE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
biomass,biomassTree_UsaCstSE,Water Withdrawal,NoReported,??elec|biomass?? Or irrigation?,1
Corn,CornC4_AfrCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_LChad,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NileR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_RiftValley,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ShebJubR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrIntN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MeditE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MeditS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SinaiP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrIntS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CongoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_LimpopoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_OrangeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ZambeziR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AfrCstW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_GuineaGulf,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NigerR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SenegalR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_VoltaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ArgColoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ArgCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ChileCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MarChiq,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NegroR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Pampas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_RioLaPlata,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Salinas,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AusCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AusCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MurrayDrlg,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NewZealand,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AmazonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_BrzCstE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_BrzCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_BrzCstS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ParnaibaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SaoFrancR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_TocantinsR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CanAtl,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_FraserR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_GreatLakes,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MissouriR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NelsonR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_StLwrncR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_UsaCstNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_UsaPacNW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Caribbean,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CntAmer,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_GrijUsuR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_YucatanP,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AmuDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_BlackSeaS,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CaspianE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CaspianNE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_CaspianSW,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Gobi,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_LBalkash,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ObR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SyrDaryaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_UralR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_VolgaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AmurR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_BoHai,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ChinaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_GangesR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Hainan,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Hong,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_HuangHeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_IndusR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_IrrawaddyR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Mekong,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_RusCstSE,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SChinaSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Salween,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Tarim,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_XunJiang,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_Yangtze,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ZiyaHe,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ColEcuaCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_MagdalenaR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_OrinocoR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_SAmerCstN,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_AdrBlkSea,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_DanubeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_DnkGrmCst,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_ElbeR,Water Withdrawal,Water Withdrawal|Irrigation,,1
Corn,CornC4_NemanR,Water Withdrawal,Water Withdrawal|Irrigation,,1
